"accession"	"species"	"Accession_without_shared_peptide"	"pep_count"
"sp|Q14644|RASA3_HUMAN"	"HUMAN"	FALSE	366
"sp|Q14651|PLSI_HUMAN"	"HUMAN"	FALSE	227
"sp|Q14653|IRF3_HUMAN"	"HUMAN"	FALSE	132
"sp|Q14654|KCJ11_HUMAN"	"HUMAN"	FALSE	129
"sp|Q14656|TM187_HUMAN"	"HUMAN"	TRUE	53
"sp|Q14657|LAGE3_HUMAN"	"HUMAN"	FALSE	55
"sp|Q14667|K0100_HUMAN"	"HUMAN"	FALSE	798
"sp|Q14669|TRIPC_HUMAN"	"HUMAN"	FALSE	810
"sp|Q14671|PUM1_HUMAN"	"HUMAN"	FALSE	292
"sp|Q14674|ESPL1_HUMAN"	"HUMAN"	FALSE	757
"sp|Q14676|MDC1_HUMAN"	"HUMAN"	FALSE	753
"sp|Q14677|EPN4_HUMAN"	"HUMAN"	FALSE	193
"sp|Q14678|KANK1_HUMAN"	"HUMAN"	FALSE	463
"sp|Q14679|TTLL4_HUMAN"	"HUMAN"	FALSE	436
"sp|Q14680|MELK_HUMAN"	"HUMAN"	FALSE	294
"sp|Q14681|KCTD2_HUMAN"	"HUMAN"	FALSE	90
"sp|Q14683|SMC1A_HUMAN"	"HUMAN"	FALSE	741
"sp|Q14684|RRP1B_HUMAN"	"HUMAN"	FALSE	357
"sp|Q14686|NCOA6_HUMAN"	"HUMAN"	FALSE	405
"sp|Q14687|GSE1_HUMAN"	"HUMAN"	FALSE	476
"sp|Q14689|DIP2A_HUMAN"	"HUMAN"	FALSE	502
"sp|Q14690|RRP5_HUMAN"	"HUMAN"	FALSE	842
"sp|Q14691|PSF1_HUMAN"	"HUMAN"	FALSE	96
"sp|Q14692|BMS1_HUMAN"	"HUMAN"	FALSE	595
"sp|Q14693|LPIN1_HUMAN"	"HUMAN"	FALSE	307
"sp|Q14694|UBP10_HUMAN"	"HUMAN"	FALSE	238
"sp|Q14695|K0087_HUMAN"	"HUMAN"	FALSE	61
"sp|Q14696|MESD_HUMAN"	"HUMAN"	FALSE	111
"sp|Q14697|GANAB_HUMAN"	"HUMAN"	FALSE	301
"sp|Q14699|RFTN1_HUMAN"	"HUMAN"	FALSE	195
"sp|Q14703|MBTP1_HUMAN"	"HUMAN"	FALSE	350
"sp|Q14714|SSPN_HUMAN"	"HUMAN"	FALSE	70
"sp|Q14721|KCNB1_HUMAN"	"HUMAN"	FALSE	349
"sp|Q14722|KCAB1_HUMAN"	"HUMAN"	FALSE	175
"sp|Q14728|MFS10_HUMAN"	"HUMAN"	FALSE	111
"sp|Q14738|2A5D_HUMAN"	"HUMAN"	FALSE	272
"sp|Q14739|LBR_HUMAN"	"HUMAN"	FALSE	234
"sp|Q14746|COG2_HUMAN"	"HUMAN"	FALSE	289
"sp|Q14749|GNMT_HUMAN"	"HUMAN"	FALSE	99
"sp|Q14761|PTCA_HUMAN"	"HUMAN"	FALSE	44
"sp|Q14764|MVP_HUMAN"	"HUMAN"	FALSE	357
"sp|Q14765|STAT4_HUMAN"	"HUMAN"	FALSE	272
"sp|Q14766|LTBP1_HUMAN"	"HUMAN"	FALSE	478
"sp|Q14767|LTBP2_HUMAN"	"HUMAN"	FALSE	451
"sp|Q14773|ICAM4_HUMAN"	"HUMAN"	FALSE	90
"sp|Q14774|HLX_HUMAN"	"HUMAN"	FALSE	133
"sp|Q14781|CBX2_HUMAN"	"HUMAN"	FALSE	244
"sp|Q14789|GOGB1_HUMAN"	"HUMAN"	FALSE	1584
"sp|Q14790|CASP8_HUMAN"	"HUMAN"	FALSE	198
"sp|Q147U1|ZN846_HUMAN"	"HUMAN"	FALSE	261
"sp|Q147U7|SMCO1_HUMAN"	"HUMAN"	FALSE	103
"sp|Q147X3|NAA30_HUMAN"	"HUMAN"	FALSE	132
"sp|Q14802|FXYD3_HUMAN"	"HUMAN"	TRUE	17
"sp|Q14807|KIF22_HUMAN"	"HUMAN"	FALSE	301
"sp|Q14814|MEF2D_HUMAN"	"HUMAN"	FALSE	134
"sp|Q14831|GRM7_HUMAN"	"HUMAN"	FALSE	318
"sp|Q14832|GRM3_HUMAN"	"HUMAN"	FALSE	311
"sp|Q14833|GRM4_HUMAN"	"HUMAN"	FALSE	346
"sp|Q14839|CHD4_HUMAN"	"HUMAN"	FALSE	850
"sp|Q14847|LASP1_HUMAN"	"HUMAN"	FALSE	109
"sp|Q14849|STAR3_HUMAN"	"HUMAN"	FALSE	165
"sp|Q14863|PO6F1_HUMAN"	"HUMAN"	FALSE	81
"sp|Q14865|ARI5B_HUMAN"	"HUMAN"	FALSE	504
"sp|Q14872|MTF1_HUMAN"	"HUMAN"	FALSE	155
"sp|Q14894|CRYM_HUMAN"	"HUMAN"	FALSE	84
"sp|Q14896|MYPC3_HUMAN"	"HUMAN"	FALSE	511
"sp|Q14914|PTGR1_HUMAN"	"HUMAN"	FALSE	133
"sp|Q14916|NPT1_HUMAN"	"HUMAN"	FALSE	108
"sp|Q14919|NC2A_HUMAN"	"HUMAN"	FALSE	77
"sp|Q14929|ZN169_HUMAN"	"HUMAN"	FALSE	276
"sp|Q14934|NFAC4_HUMAN"	"HUMAN"	FALSE	254
"sp|Q14938|NFIX_HUMAN"	"HUMAN"	FALSE	153
"sp|Q14940|SL9A5_HUMAN"	"HUMAN"	FALSE	280
"sp|Q14943|KI3S1_HUMAN"	"HUMAN"	FALSE	132
"sp|Q14952|KI2S3_HUMAN"	"HUMAN"	FALSE	84
"sp|Q14953|KI2S5_HUMAN"	"HUMAN"	FALSE	89
"sp|Q14954|KI2S1_HUMAN"	"HUMAN"	FALSE	86
"sp|Q14956|GPNMB_HUMAN"	"HUMAN"	FALSE	158
"sp|Q14957|NMDE3_HUMAN"	"HUMAN"	FALSE	372
"sp|Q14964|RB39A_HUMAN"	"HUMAN"	FALSE	107
"sp|Q14966|ZN638_HUMAN"	"HUMAN"	FALSE	893
"sp|Q14973|NTCP_HUMAN"	"HUMAN"	FALSE	90
"sp|Q14974|IMB1_HUMAN"	"HUMAN"	FALSE	245
"sp|Q14978|NOLC1_HUMAN"	"HUMAN"	FALSE	381
"sp|Q14980|NUMA1_HUMAN"	"HUMAN"	FALSE	1065
"sp|Q14982|OPCM_HUMAN"	"HUMAN"	FALSE	115
"sp|Q14990|ODFP1_HUMAN"	"HUMAN"	FALSE	109
"sp|Q14993|COJA1_HUMAN"	"HUMAN"	FALSE	402
"sp|Q14994|NR1I3_HUMAN"	"HUMAN"	FALSE	121
"sp|Q14995|NR1D2_HUMAN"	"HUMAN"	FALSE	214
"sp|Q14997|PSME4_HUMAN"	"HUMAN"	FALSE	676
"sp|Q14999|CUL7_HUMAN"	"HUMAN"	FALSE	578
"sp|Q149M9|NWD1_HUMAN"	"HUMAN"	FALSE	562
"sp|Q149N8|SHPRH_HUMAN"	"HUMAN"	FALSE	731
"sp|Q14BN4|SLMAP_HUMAN"	"HUMAN"	FALSE	416
"sp|Q14C86|GAPD1_HUMAN"	"HUMAN"	FALSE	531
"sp|Q14C87|T132D_HUMAN"	"HUMAN"	FALSE	392
"sp|Q14CB8|RHG19_HUMAN"	"HUMAN"	FALSE	226
"sp|Q14CM0|FRPD4_HUMAN"	"HUMAN"	FALSE	480
"sp|Q14CN2|CLCA4_HUMAN"	"HUMAN"	FALSE	285
"sp|Q14CN4|K2C72_HUMAN"	"HUMAN"	FALSE	232
"sp|Q14CS0|UBX2B_HUMAN"	"HUMAN"	FALSE	125
"sp|Q14CW9|AT7L3_HUMAN"	"HUMAN"	FALSE	140
"sp|Q14CX5|MF13A_HUMAN"	"HUMAN"	FALSE	111
"sp|Q14CX7|NAA25_HUMAN"	"HUMAN"	FALSE	413
"sp|Q14CZ0|TAPR1_HUMAN"	"HUMAN"	FALSE	105
"sp|Q14CZ7|FAKD3_HUMAN"	"HUMAN"	FALSE	260
"sp|Q14CZ8|HECAM_HUMAN"	"HUMAN"	FALSE	157
"sp|Q14D04|MELT_HUMAN"	"HUMAN"	FALSE	344
"sp|Q14D33|RTP5_HUMAN"	"HUMAN"	FALSE	146
"sp|Q14DG7|T132B_HUMAN"	"HUMAN"	FALSE	310
"sp|Q15003|CND2_HUMAN"	"HUMAN"	FALSE	257
"sp|Q15004|PAF15_HUMAN"	"HUMAN"	FALSE	59
"sp|Q15005|SPCS2_HUMAN"	"HUMAN"	FALSE	95
"sp|Q15006|EMC2_HUMAN"	"HUMAN"	FALSE	135
"sp|Q15007|FL2D_HUMAN"	"HUMAN"	FALSE	163
"sp|Q15008|PSMD6_HUMAN"	"HUMAN"	FALSE	184
"sp|Q15011|HERP1_HUMAN"	"HUMAN"	FALSE	91
"sp|Q15012|LAP4A_HUMAN"	"HUMAN"	FALSE	56
"sp|Q15013|MD2BP_HUMAN"	"HUMAN"	FALSE	84
"sp|Q15014|MO4L2_HUMAN"	"HUMAN"	FALSE	139
"sp|Q15018|ABRX2_HUMAN"	"HUMAN"	FALSE	142
"sp|Q15019|SEPT2_HUMAN"	"HUMAN"	FALSE	151
"sp|Q15020|SART3_HUMAN"	"HUMAN"	FALSE	434
"sp|Q15021|CND1_HUMAN"	"HUMAN"	FALSE	550
"sp|Q15022|SUZ12_HUMAN"	"HUMAN"	FALSE	298
"sp|Q15024|EXOS7_HUMAN"	"HUMAN"	FALSE	112
"sp|Q15025|TNIP1_HUMAN"	"HUMAN"	FALSE	304
"sp|Q15027|ACAP1_HUMAN"	"HUMAN"	FALSE	302
"sp|Q15029|U5S1_HUMAN"	"HUMAN"	FALSE	328
"sp|Q15031|SYLM_HUMAN"	"HUMAN"	FALSE	355
"sp|Q15032|R3HD1_HUMAN"	"HUMAN"	FALSE	329
"sp|Q15034|HERC3_HUMAN"	"HUMAN"	FALSE	302
"sp|Q15035|TRAM2_HUMAN"	"HUMAN"	FALSE	127
"sp|Q15036|SNX17_HUMAN"	"HUMAN"	FALSE	206
"sp|Q15038|DAZP2_HUMAN"	"HUMAN"	TRUE	12
"sp|Q15040|JOS1_HUMAN"	"HUMAN"	FALSE	84
"sp|Q15041|AR6P1_HUMAN"	"HUMAN"	FALSE	70
"sp|Q15042|RB3GP_HUMAN"	"HUMAN"	FALSE	374
"sp|Q15043|S39AE_HUMAN"	"HUMAN"	FALSE	92
"sp|Q15046|SYK_HUMAN"	"HUMAN"	FALSE	254
"sp|Q15047|SETB1_HUMAN"	"HUMAN"	FALSE	513
"sp|Q15048|LRC14_HUMAN"	"HUMAN"	FALSE	157
"sp|Q15049|MLC1_HUMAN"	"HUMAN"	TRUE	102
"sp|Q15050|RRS1_HUMAN"	"HUMAN"	FALSE	228
"sp|Q15051|IQCB1_HUMAN"	"HUMAN"	FALSE	268
"sp|Q15052|ARHG6_HUMAN"	"HUMAN"	FALSE	283
"sp|Q15053|K0040_HUMAN"	"HUMAN"	FALSE	31
"sp|Q15054|DPOD3_HUMAN"	"HUMAN"	FALSE	220
"sp|Q15056|IF4H_HUMAN"	"HUMAN"	FALSE	128
"sp|Q15057|ACAP2_HUMAN"	"HUMAN"	FALSE	369
"sp|Q15058|KIF14_HUMAN"	"HUMAN"	FALSE	764
"sp|Q15059|BRD3_HUMAN"	"HUMAN"	FALSE	324
"sp|Q15061|WDR43_HUMAN"	"HUMAN"	FALSE	233
"sp|Q15063|POSTN_HUMAN"	"HUMAN"	FALSE	352
"sp|Q15067|ACOX1_HUMAN"	"HUMAN"	FALSE	239
"sp|Q15070|OXA1L_HUMAN"	"HUMAN"	FALSE	136
"sp|Q15072|OZF_HUMAN"	"HUMAN"	FALSE	134
"sp|Q15075|EEA1_HUMAN"	"HUMAN"	FALSE	775
"sp|Q15077|P2RY6_HUMAN"	"HUMAN"	FALSE	93
"sp|Q15078|CD5R1_HUMAN"	"HUMAN"	FALSE	113
"sp|Q15080|NCF4_HUMAN"	"HUMAN"	FALSE	165
"sp|Q15084|PDIA6_HUMAN"	"HUMAN"	FALSE	164
"sp|Q15102|PA1B3_HUMAN"	"HUMAN"	FALSE	70
"sp|Q15109|RAGE_HUMAN"	"HUMAN"	FALSE	112
"sp|Q15111|PLCL1_HUMAN"	"HUMAN"	FALSE	444
"sp|Q15113|PCOC1_HUMAN"	"HUMAN"	TRUE	140
"sp|Q15116|PDCD1_HUMAN"	"HUMAN"	TRUE	85
"sp|Q15118|PDK1_HUMAN"	"HUMAN"	FALSE	178
"sp|Q15119|PDK2_HUMAN"	"HUMAN"	FALSE	139
"sp|Q15120|PDK3_HUMAN"	"HUMAN"	FALSE	168
"sp|Q15121|PEA15_HUMAN"	"HUMAN"	FALSE	55
"sp|Q15124|PGM5_HUMAN"	"HUMAN"	FALSE	209
"sp|Q15125|EBP_HUMAN"	"HUMAN"	FALSE	50
"sp|Q15126|PMVK_HUMAN"	"HUMAN"	FALSE	84
"sp|Q15131|CDK10_HUMAN"	"HUMAN"	FALSE	153
"sp|Q15139|KPCD1_HUMAN"	"HUMAN"	FALSE	297
"sp|Q15147|PLCB4_HUMAN"	"HUMAN"	FALSE	546
"sp|Q15149|PLEC_HUMAN"	"HUMAN"	FALSE	2371
"sp|Q15154|PCM1_HUMAN"	"HUMAN"	FALSE	769
"sp|Q15155|NOMO1_HUMAN"	"HUMAN"	FALSE	380
"sp|Q15165|PON2_HUMAN"	"HUMAN"	FALSE	93
"sp|Q15166|PON3_HUMAN"	"HUMAN"	FALSE	105
"sp|Q15170|TCAL1_HUMAN"	"HUMAN"	FALSE	64
"sp|Q15172|2A5A_HUMAN"	"HUMAN"	FALSE	209
"sp|Q15173|2A5B_HUMAN"	"HUMAN"	FALSE	198
"sp|Q15181|IPYR_HUMAN"	"HUMAN"	FALSE	114
"sp|Q15185|TEBP_HUMAN"	"HUMAN"	FALSE	65
"sp|Q15195|PLGA_HUMAN"	"HUMAN"	FALSE	46
"sp|Q15198|PGFRL_HUMAN"	"HUMAN"	FALSE	139
"sp|Q15208|STK38_HUMAN"	"HUMAN"	FALSE	212
"sp|Q15223|NECT1_HUMAN"	"HUMAN"	FALSE	165
"sp|Q15233|NONO_HUMAN"	"HUMAN"	FALSE	228
"sp|Q15238|PSG5_HUMAN"	"HUMAN"	FALSE	109
"sp|Q15256|PTPRR_HUMAN"	"HUMAN"	FALSE	239
"sp|Q15257|PTPA_HUMAN"	"HUMAN"	FALSE	135
"sp|Q15262|PTPRK_HUMAN"	"HUMAN"	FALSE	453
"sp|Q15269|PWP2_HUMAN"	"HUMAN"	FALSE	327
"sp|Q15270|NKX11_HUMAN"	"HUMAN"	FALSE	101
"sp|Q15274|NADC_HUMAN"	"HUMAN"	FALSE	80
"sp|Q15276|RABE1_HUMAN"	"HUMAN"	FALSE	415
"sp|Q15283|RASA2_HUMAN"	"HUMAN"	FALSE	360
"sp|Q15286|RAB35_HUMAN"	"HUMAN"	FALSE	93
"sp|Q15287|RNPS1_HUMAN"	"HUMAN"	FALSE	198
"sp|Q15291|RBBP5_HUMAN"	"HUMAN"	FALSE	200
"sp|Q15293|RCN1_HUMAN"	"HUMAN"	FALSE	145
"sp|Q15303|ERBB4_HUMAN"	"HUMAN"	FALSE	442
"sp|Q15306|IRF4_HUMAN"	"HUMAN"	FALSE	174
"sp|Q15311|RBP1_HUMAN"	"HUMAN"	FALSE	327
"sp|Q15319|PO4F3_HUMAN"	"HUMAN"	FALSE	100
"sp|Q15323|K1H1_HUMAN"	"HUMAN"	FALSE	142
"sp|Q15326|ZMY11_HUMAN"	"HUMAN"	FALSE	330
"sp|Q15327|ANKR1_HUMAN"	"HUMAN"	FALSE	166
"sp|Q15329|E2F5_HUMAN"	"HUMAN"	FALSE	100
"sp|Q15334|L2GL1_HUMAN"	"HUMAN"	FALSE	307
"sp|Q15345|LRC41_HUMAN"	"HUMAN"	FALSE	293
"sp|Q15349|KS6A2_HUMAN"	"HUMAN"	FALSE	329
"sp|Q15361|TTF1_HUMAN"	"HUMAN"	FALSE	456
"sp|Q15363|TMED2_HUMAN"	"HUMAN"	FALSE	70
"sp|Q15365|PCBP1_HUMAN"	"HUMAN"	FALSE	107
"sp|Q15366|PCBP2_HUMAN"	"HUMAN"	FALSE	102
"sp|Q15369|ELOC_HUMAN"	"HUMAN"	FALSE	32
"sp|Q15370|ELOB_HUMAN"	"HUMAN"	TRUE	35
"sp|Q15375|EPHA7_HUMAN"	"HUMAN"	FALSE	351
"sp|Q15382|RHEB_HUMAN"	"HUMAN"	TRUE	67
"sp|Q15386|UBE3C_HUMAN"	"HUMAN"	FALSE	389
"sp|Q15388|TOM20_HUMAN"	"HUMAN"	FALSE	57
"sp|Q15389|ANGP1_HUMAN"	"HUMAN"	FALSE	188
"sp|Q15390|MTFR1_HUMAN"	"HUMAN"	FALSE	133
"sp|Q15391|P2Y14_HUMAN"	"HUMAN"	FALSE	114
"sp|Q15392|DHC24_HUMAN"	"HUMAN"	FALSE	195
"sp|Q15393|SF3B3_HUMAN"	"HUMAN"	FALSE	398
"sp|Q15397|PUM3_HUMAN"	"HUMAN"	FALSE	374
"sp|Q15398|DLGP5_HUMAN"	"HUMAN"	FALSE	423
"sp|Q15399|TLR1_HUMAN"	"HUMAN"	FALSE	263
"sp|Q15404|RSU1_HUMAN"	"HUMAN"	FALSE	106
"sp|Q15406|NR6A1_HUMAN"	"HUMAN"	FALSE	180
"sp|Q15413|RYR3_HUMAN"	"HUMAN"	FALSE	1825
"sp|Q15415|RBY1F_HUMAN"	"HUMAN"	FALSE	275
"sp|Q15417|CNN3_HUMAN"	"HUMAN"	FALSE	108
"sp|Q15418|KS6A1_HUMAN"	"HUMAN"	FALSE	294
"sp|Q15424|SAFB1_HUMAN"	"HUMAN"	FALSE	516
"sp|Q15427|SF3B4_HUMAN"	"HUMAN"	TRUE	82
"sp|Q15428|SF3A2_HUMAN"	"HUMAN"	FALSE	117
"sp|Q15431|SYCP1_HUMAN"	"HUMAN"	FALSE	577
"sp|Q15434|RBMS2_HUMAN"	"HUMAN"	FALSE	105
"sp|Q15435|PP1R7_HUMAN"	"HUMAN"	FALSE	157
"sp|Q15436|SC23A_HUMAN"	"HUMAN"	FALSE	251
"sp|Q15437|SC23B_HUMAN"	"HUMAN"	FALSE	247
"sp|Q15438|CYH1_HUMAN"	"HUMAN"	FALSE	192
"sp|Q15459|SF3A1_HUMAN"	"HUMAN"	FALSE	295
"sp|Q15464|SHB_HUMAN"	"HUMAN"	FALSE	216
"sp|Q15465|SHH_HUMAN"	"HUMAN"	FALSE	181
"sp|Q15466|NR0B2_HUMAN"	"HUMAN"	TRUE	60
"sp|Q15468|STIL_HUMAN"	"HUMAN"	FALSE	387
"sp|Q15475|SIX1_HUMAN"	"HUMAN"	FALSE	106
"sp|Q15477|SKIV2_HUMAN"	"HUMAN"	FALSE	432
"sp|Q15485|FCN2_HUMAN"	"HUMAN"	FALSE	104
"sp|Q15486|GUSP1_HUMAN"	"HUMAN"	TRUE	32
"sp|Q15493|RGN_HUMAN"	"HUMAN"	FALSE	124
"sp|Q15506|SP17_HUMAN"	"HUMAN"	FALSE	66
"sp|Q15517|CDSN_HUMAN"	"HUMAN"	TRUE	74
"sp|Q15526|SURF1_HUMAN"	"HUMAN"	FALSE	117
"sp|Q15527|SURF2_HUMAN"	"HUMAN"	FALSE	139
"sp|Q15528|MED22_HUMAN"	"HUMAN"	FALSE	67
"sp|Q15532|SSXT_HUMAN"	"HUMAN"	TRUE	26
"sp|Q15542|TAF5_HUMAN"	"HUMAN"	FALSE	269
"sp|Q15543|TAF13_HUMAN"	"HUMAN"	FALSE	51
"sp|Q15544|TAF11_HUMAN"	"HUMAN"	FALSE	90
"sp|Q15545|TAF7_HUMAN"	"HUMAN"	FALSE	165
"sp|Q15546|PAQRB_HUMAN"	"HUMAN"	FALSE	67
"sp|Q15554|TERF2_HUMAN"	"HUMAN"	FALSE	263
"sp|Q15555|MARE2_HUMAN"	"HUMAN"	FALSE	115
"sp|Q15560|TCEA2_HUMAN"	"HUMAN"	FALSE	159
"sp|Q15561|TEAD4_HUMAN"	"HUMAN"	FALSE	142
"sp|Q15562|TEAD2_HUMAN"	"HUMAN"	FALSE	152
"sp|Q15569|TESK1_HUMAN"	"HUMAN"	FALSE	215
"sp|Q15572|TAF1C_HUMAN"	"HUMAN"	FALSE	284
"sp|Q15573|TAF1A_HUMAN"	"HUMAN"	FALSE	197
"sp|Q15582|BGH3_HUMAN"	"HUMAN"	FALSE	243
"sp|Q15583|TGIF1_HUMAN"	"HUMAN"	FALSE	118
"sp|Q15596|NCOA2_HUMAN"	"HUMAN"	FALSE	387
"sp|Q15599|NHRF2_HUMAN"	"HUMAN"	FALSE	151
"sp|Q155Q3|DIXC1_HUMAN"	"HUMAN"	FALSE	287
"sp|Q15612|OR1Q1_HUMAN"	"HUMAN"	FALSE	65
"sp|Q15615|OR4D1_HUMAN"	"HUMAN"	FALSE	67
"sp|Q15617|OR8G1_HUMAN"	"HUMAN"	FALSE	63
"sp|Q15619|OR1C1_HUMAN"	"HUMAN"	FALSE	48
"sp|Q15620|OR8B8_HUMAN"	"HUMAN"	FALSE	46
"sp|Q15622|OR7A5_HUMAN"	"HUMAN"	FALSE	50
"sp|Q15628|TRADD_HUMAN"	"HUMAN"	FALSE	122
"sp|Q15629|TRAM1_HUMAN"	"HUMAN"	FALSE	123
"sp|Q15631|TSN_HUMAN"	"HUMAN"	FALSE	96
"sp|Q15633|TRBP2_HUMAN"	"HUMAN"	FALSE	128
"sp|Q15637|SF01_HUMAN"	"HUMAN"	FALSE	160
"sp|Q15642|CIP4_HUMAN"	"HUMAN"	FALSE	275
"sp|Q15643|TRIPB_HUMAN"	"HUMAN"	FALSE	959
"sp|Q15645|PCH2_HUMAN"	"HUMAN"	FALSE	159
"sp|Q15646|OASL_HUMAN"	"HUMAN"	FALSE	204
"sp|Q15648|MED1_HUMAN"	"HUMAN"	FALSE	507
"sp|Q15649|ZNHI3_HUMAN"	"HUMAN"	FALSE	64
"sp|Q15650|TRIP4_HUMAN"	"HUMAN"	FALSE	273
"sp|Q15651|HMGN3_HUMAN"	"HUMAN"	FALSE	65
"sp|Q15652|JHD2C_HUMAN"	"HUMAN"	FALSE	1039
"sp|Q15653|IKBB_HUMAN"	"HUMAN"	TRUE	85
"sp|Q15654|TRIP6_HUMAN"	"HUMAN"	FALSE	152
"sp|Q15661|TRYB1_HUMAN"	"HUMAN"	FALSE	72
"sp|Q15669|RHOH_HUMAN"	"HUMAN"	FALSE	69
"sp|Q15672|TWST1_HUMAN"	"HUMAN"	FALSE	76
"sp|Q15678|PTN14_HUMAN"	"HUMAN"	FALSE	448
"sp|Q15691|MARE1_HUMAN"	"HUMAN"	FALSE	99
"sp|Q15695|U2AFL_HUMAN"	"HUMAN"	FALSE	298
"sp|Q15696|U2AFM_HUMAN"	"HUMAN"	FALSE	309
"sp|Q15697|ZN174_HUMAN"	"HUMAN"	FALSE	206
"sp|Q15699|ALX1_HUMAN"	"HUMAN"	FALSE	129
"sp|Q156A1|ATX8_HUMAN"	"HUMAN"	TRUE	1
"sp|Q15700|DLG2_HUMAN"	"HUMAN"	FALSE	334
"sp|Q15714|T22D1_HUMAN"	"HUMAN"	FALSE	121
"sp|Q15717|ELAV1_HUMAN"	"HUMAN"	FALSE	122
"sp|Q15722|LT4R1_HUMAN"	"HUMAN"	FALSE	107
"sp|Q15723|ELF2_HUMAN"	"HUMAN"	FALSE	209
"sp|Q15726|KISS1_HUMAN"	"HUMAN"	TRUE	41
"sp|Q15735|PI5PA_HUMAN"	"HUMAN"	FALSE	301
"sp|Q15738|NSDHL_HUMAN"	"HUMAN"	FALSE	131
"sp|Q15742|NAB2_HUMAN"	"HUMAN"	FALSE	201
"sp|Q15743|OGR1_HUMAN"	"HUMAN"	FALSE	97
"sp|Q15744|CEBPE_HUMAN"	"HUMAN"	FALSE	112
"sp|Q15746|MYLK_HUMAN"	"HUMAN"	FALSE	747
"sp|Q15750|TAB1_HUMAN"	"HUMAN"	FALSE	147
"sp|Q15751|HERC1_HUMAN"	"HUMAN"	FALSE	1592
"sp|Q15758|AAAT_HUMAN"	"HUMAN"	FALSE	127
"sp|Q15759|MK11_HUMAN"	"HUMAN"	FALSE	122
"sp|Q15760|GPR19_HUMAN"	"HUMAN"	FALSE	126
"sp|Q15761|NPY5R_HUMAN"	"HUMAN"	FALSE	129
"sp|Q15762|CD226_HUMAN"	"HUMAN"	FALSE	95
"sp|Q15768|EFNB3_HUMAN"	"HUMAN"	FALSE	106
"sp|Q15771|RAB30_HUMAN"	"HUMAN"	FALSE	82
"sp|Q15772|SPEG_HUMAN"	"HUMAN"	FALSE	1217
"sp|Q15773|MLF2_HUMAN"	"HUMAN"	FALSE	97
"sp|Q15776|ZKSC8_HUMAN"	"HUMAN"	FALSE	236
"sp|Q15777|MPPD2_HUMAN"	"HUMAN"	FALSE	77
"sp|Q15782|CH3L2_HUMAN"	"HUMAN"	FALSE	130
"sp|Q15784|NDF2_HUMAN"	"HUMAN"	FALSE	132
"sp|Q15785|TOM34_HUMAN"	"HUMAN"	FALSE	163
"sp|Q15788|NCOA1_HUMAN"	"HUMAN"	FALSE	385
"sp|Q15796|SMAD2_HUMAN"	"HUMAN"	FALSE	144
"sp|Q15797|SMAD1_HUMAN"	"HUMAN"	FALSE	139
"sp|Q15800|MSMO1_HUMAN"	"HUMAN"	FALSE	76
"sp|Q15811|ITSN1_HUMAN"	"HUMAN"	FALSE	760
"sp|Q15813|TBCE_HUMAN"	"HUMAN"	FALSE	219
"sp|Q15814|TBCC_HUMAN"	"HUMAN"	FALSE	155
"sp|Q15818|NPTX1_HUMAN"	"HUMAN"	FALSE	159
"sp|Q15819|UB2V2_HUMAN"	"HUMAN"	FALSE	65
"sp|Q15822|ACHA2_HUMAN"	"HUMAN"	FALSE	140
"sp|Q15825|ACHA6_HUMAN"	"HUMAN"	FALSE	156
"sp|Q15828|CYTM_HUMAN"	"HUMAN"	TRUE	50
"sp|Q15831|STK11_HUMAN"	"HUMAN"	FALSE	172
"sp|Q15833|STXB2_HUMAN"	"HUMAN"	FALSE	265
"sp|Q15834|CC85B_HUMAN"	"HUMAN"	FALSE	91
"sp|Q15835|GRK1_HUMAN"	"HUMAN"	FALSE	229
"sp|Q15836|VAMP3_HUMAN"	"HUMAN"	FALSE	39
"sp|Q15842|KCNJ8_HUMAN"	"HUMAN"	FALSE	172
"sp|Q15843|NEDD8_HUMAN"	"HUMAN"	FALSE	46
"sp|Q15846|CLUL1_HUMAN"	"HUMAN"	FALSE	181
"sp|Q15847|ADIRF_HUMAN"	"HUMAN"	FALSE	24
"sp|Q15848|ADIPO_HUMAN"	"HUMAN"	FALSE	66
"sp|Q15849|UT2_HUMAN"	"HUMAN"	FALSE	200
"sp|Q15853|USF2_HUMAN"	"HUMAN"	FALSE	98
"sp|Q15858|SCN9A_HUMAN"	"HUMAN"	FALSE	702
"sp|Q15878|CAC1E_HUMAN"	"HUMAN"	FALSE	837
"sp|Q15884|F1892_HUMAN"	"HUMAN"	FALSE	149
"sp|Q15904|VAS1_HUMAN"	"HUMAN"	FALSE	120
"sp|Q15906|VPS72_HUMAN"	"HUMAN"	FALSE	156
"sp|Q15907|RB11B_HUMAN"	"HUMAN"	FALSE	94
"sp|Q15910|EZH2_HUMAN"	"HUMAN"	FALSE	340
"sp|Q15911|ZFHX3_HUMAN"	"HUMAN"	FALSE	1136
"sp|Q15915|ZIC1_HUMAN"	"HUMAN"	FALSE	122
"sp|Q15916|ZBTB6_HUMAN"	"HUMAN"	FALSE	158
"sp|Q15928|ZN141_HUMAN"	"HUMAN"	FALSE	266
"sp|Q15935|ZNF77_HUMAN"	"HUMAN"	FALSE	234
"sp|Q15937|ZNF79_HUMAN"	"HUMAN"	FALSE	180
"sp|Q15940|ZNF67_HUMAN"	"HUMAN"	FALSE	126
