description,gene_name
sp|A0A2R8Y7D0|TINCR_HUMAN,A0A2R8Y7D0
sp|Q9Y2C9|TLR6_HUMAN,Q9Y2C9
sp|Q9Y3D7|TIM16_HUMAN,Q9Y3D7
sp|Q9BTX3|TM208_HUMAN,Q9BTX3
sp|P0DTU4|TRBR2_HUMAN,P0DTU4
sp|Q9BQ16|TICN3_HUMAN,Q9BQ16
sp|P0DI81|TPC2A_HUMAN,P0DI81
sp|Q04726|TLE3_HUMAN,Q04726
sp|P48023|TNFL6_HUMAN,P48023
sp|P19429|TNNI3_HUMAN,P19429
sp|O60830|TI17B_HUMAN,O60830
sp|P61960|UFM1_HUMAN,P61960
sp|P63313|TYB10_HUMAN,P63313
sp|P01858|TUFT_HUMAN,P01858
sp|P0CV98|TSPY3_HUMAN,P0CV98
sp|P0CW00|TSPY8_HUMAN,P0CW00
sp|P01222|TSHB_HUMAN,P01222
sp|A0A599|TVB56_HUMAN,A0A599
sp|A0A087WT03|TVAZ1_HUMAN,A0A087WT03
sp|Q9H9P5|UNKL_HUMAN,Q9H9P5
sp|O75841|UPK1B_HUMAN,O75841
sp|Q6P3V2|Z585A_HUMAN,Q6P3V2
sp|P37288|V1AR_HUMAN,P37288
sp|Q6Q795|VBPC1_HUMAN,Q6Q795
sp|Q6EMK4|VASN_HUMAN,Q6EMK4
sp|Q6ZN44|UNC5A_HUMAN,Q6ZN44
sp|Q6UX27|VSTM1_HUMAN,Q6UX27
sp|Q99986|VRK1_HUMAN,Q99986
sp|O15195|VILL_HUMAN,O15195
sp|Q6ZVL8|YP033_HUMAN,Q6ZVL8
sp|P49750|YLPM1_HUMAN,P49750
sp|Q9UPT8|ZC3H4_HUMAN,Q9UPT8
sp|Q9H903|MTD2L_HUMAN,Q9H903
sp|P11137|MTAP2_HUMAN,P11137
sp|Q6P444|MTFR2_HUMAN,Q6P444
sp|Q8IUG5|MY18B_HUMAN,Q8IUG5
sp|Q8N7R0|NANG2_HUMAN,Q8N7R0
sp|Q9H6N6|MYH16_HUMAN,Q9H6N6
sp|P02144|MYG_HUMAN,P02144
sp|E9PQ53|NDUCR_HUMAN,E9PQ53
sp|Q00604|NDP_HUMAN,Q00604
sp|Q92979|NEP1_HUMAN,Q92979
sp|Q0D2K0|NIPA4_HUMAN,Q0D2K0
sp|O75438|NDUB1_HUMAN,O75438
sp|Q96EH8|NEUL3_HUMAN,Q96EH8
sp|O95167|NDUA3_HUMAN,O95167
sp|P22103|PNEU_HUMAN,P22103
sp|P54278|PMS2_HUMAN,P54278
sp|Q9HB20|PKHA3_HUMAN,Q9HB20
sp|Q9UPN7|PP6R1_HUMAN,Q9UPN7
sp|P78527|PRKDC_HUMAN,P78527
sp|Q7RTY5|PRS48_HUMAN,Q7RTY5
sp|Q16378|PROL4_HUMAN,Q16378
sp|Q8TCE9|PPL13_HUMAN,Q8TCE9
sp|Q9UI14|PRAF1_HUMAN,Q9UI14
sp|Q6UWB4|PRS55_HUMAN,Q6UWB4
sp|O75569|PRKRA_HUMAN,O75569
sp|Q8N4Q0|PTGR3_HUMAN,Q8N4Q0
sp|P29350|PTN6_HUMAN,P29350
sp|Q56P42|PYDC2_HUMAN,Q56P42
sp|P07949|RET_HUMAN,P07949
sp|Q9UBD6|RHCG_HUMAN,Q9UBD6
sp|P85298|RHG08_HUMAN,P85298
sp|Q13464|ROCK1_HUMAN,Q13464
sp|Q96SK2|TM209_HUMAN,Q96SK2
sp|P43489|TNR4_HUMAN,P43489
sp|Q9BVC6|TM109_HUMAN,Q9BVC6
sp|Q96CP7|TLCD1_HUMAN,Q96CP7
sp|P50616|TOB1_HUMAN,P50616
sp|Q9BW30|TPPP3_HUMAN,Q9BW30
sp|O43543|XRCC2_HUMAN,O43543
sp|Q6ZMV8|ZN730_HUMAN,Q6ZMV8
sp|Q6IQ21|ZN770_HUMAN,Q6IQ21
sp|Q8IZN3|ZDH14_HUMAN,Q8IZN3
sp|Q15928|ZN141_HUMAN,Q15928
sp|Q9P2E3|ZNFX1_HUMAN,Q9P2E3
sp|Q969W1|ZDH16_HUMAN,Q969W1
sp|Q8NF64|ZMIZ2_HUMAN,Q8NF64
sp|Q14588|ZN234_HUMAN,Q14588
sp|P98182|ZN200_HUMAN,P98182
sp|Q9BS86|ZPBP1_HUMAN,Q9BS86
sp|Q6UX98|ZDH24_HUMAN,Q6UX98
sp|Q9UJW7|ZN229_HUMAN,Q9UJW7
sp|Q9HBF4|ZFYV1_HUMAN,Q9HBF4
sp|O60232|ZNRD2_HUMAN,O60232
sp|Q8IYP9|ZDH23_HUMAN,Q8IYP9
sp|Q9UK55|ZPI_HUMAN,Q9UK55
sp|Q6ZMY9|ZN517_HUMAN,Q6ZMY9
sp|P41587|VIPR2_HUMAN,P41587
sp|Q9Y6W5|WASF2_HUMAN,Q9Y6W5
sp|Q86TA4|YB049_HUMAN,Q86TA4
sp|Q8NAM6|ZSCA4_HUMAN,Q8NAM6
sp|Q99726|ZNT3_HUMAN,Q99726
sp|Q2M218|ZN630_HUMAN,Q2M218
sp|Q8NEW0|ZNT7_HUMAN,Q8NEW0
sp|Q96NG8|ZN582_HUMAN,Q96NG8
sp|Q8IYB0|YK038_HUMAN,Q8IYB0
sp|Q3C1V9|YK041_HUMAN,Q3C1V9
sp|Q6ZRN7|YP029_HUMAN,Q6ZRN7
sp|Q0VFX4|YL016_HUMAN,Q0VFX4
sp|Q9HC78|ZBT20_HUMAN,Q9HC78
sp|O15060|ZBT39_HUMAN,O15060
sp|Q53FD0|ZC21C_HUMAN,Q53FD0
sp|A0A1B0GTU1|ZC11B_HUMAN,A0A1B0GTU1
sp|A2A288|ZC12D_HUMAN,A2A288
sp|Q6ZNC4|ZN704_HUMAN,Q6ZNC4
sp|Q8TD23|ZN675_HUMAN,Q8TD23
sp|Q9Y5V0|ZN706_HUMAN,Q9Y5V0
sp|Q9H8X9|ZDH11_HUMAN,Q9H8X9
sp|A8K0R7|ZN839_HUMAN,A8K0R7
sp|Q08AG5|ZN844_HUMAN,Q08AG5
sp|Q96MM3|ZFP42_HUMAN,Q96MM3
sp|O60290|ZN862_HUMAN,O60290
sp|Q9NWS9|ZN446_HUMAN,Q9NWS9
sp|Q96JC4|ZN479_HUMAN,Q96JC4
sp|O95218|ZRAB2_HUMAN,O95218
sp|Q8IUH5|ZDH17_HUMAN,Q8IUH5
sp|P17038|ZNF43_HUMAN,P17038
sp|Q15973|ZN124_HUMAN,Q15973
sp|Q96JG9|ZN469_HUMAN,Q96JG9
sp|Q9H0C1|ZMY12_HUMAN,Q9H0C1
sp|P51523|ZNF84_HUMAN,P51523
sp|Q96JL9|ZN333_HUMAN,Q96JL9
sp|P37275|ZEB1_HUMAN,P37275
sp|Q494X3|ZN404_HUMAN,Q494X3
sp|Q06730|ZN33A_HUMAN,Q06730
sp|Q96SE7|ZN347_HUMAN,Q96SE7
sp|Q15363|TMED2_HUMAN,Q15363
sp|P36941|TNR3_HUMAN,P36941
sp|O14788|TNF11_HUMAN,O14788
sp|O96008|TOM40_HUMAN,O96008
sp|A0JD37|TRDV3_HUMAN,A0JD37
sp|Q9Y5U5|TNR18_HUMAN,Q9Y5U5
sp|Q9Y5J9|TIM8B_HUMAN,Q9Y5J9
sp|Q24JQ0|TM241_HUMAN,Q24JQ0
sp|Q9BVV7|TIM21_HUMAN,Q9BVV7
sp|E9PQX1|TM262_HUMAN,E9PQX1
sp|Q68CL5|TPGS2_HUMAN,Q68CL5
sp|Q16890|TPD53_HUMAN,Q16890
sp|Q99595|TI17A_HUMAN,Q99595
sp|Q9BV44|THUM3_HUMAN,Q9BV44
sp|P02585|TNNC2_HUMAN,P02585
sp|A0A0J9YWX3|TJB16_HUMAN,A0A0J9YWX3
sp|Q7Z4N2|TRPM1_HUMAN,Q7Z4N2
sp|Q9BZW7|TSG10_HUMAN,Q9BZW7
sp|Q9UJA5|TRM6_HUMAN,Q9UJA5
sp|Q9Y577|TRI17_HUMAN,Q9Y577
sp|Q9C026|TRIM9_HUMAN,Q9C026
sp|Q14142|TRI14_HUMAN,Q14142
sp|F5GYI3|UBA1L_HUMAN,F5GYI3
sp|Q8N9V2|TRIML_HUMAN,Q8N9V2
sp|Q9BZF9|UACA_HUMAN,Q9BZF9
sp|Q9BRA2|TXD17_HUMAN,Q9BRA2
sp|Q16763|UBE2S_HUMAN,Q16763
sp|A0A075B6L2|TVG11_HUMAN,A0A075B6L2
sp|Q6PJI9|WDR59_HUMAN,Q6PJI9
sp|O43167|ZBT24_HUMAN,O43167
sp|Q96MT0|YJ006_HUMAN,Q96MT0
sp|Q9Y2K1|ZBTB1_HUMAN,Q9Y2K1
sp|Q86XU0|ZN677_HUMAN,Q86XU0
sp|P0C7X2|ZN688_HUMAN,P0C7X2
sp|Q9NZV7|ZIM2_HUMAN,Q9NZV7
sp|Q5TYW1|ZN658_HUMAN,Q5TYW1
sp|Q9Y5L0|TNPO3_HUMAN,Q9Y5L0
sp|P35030|TRY3_HUMAN,P35030
sp|Q8IYN6|UBAD2_HUMAN,Q8IYN6
sp|Q5VV11|U633B_HUMAN,Q5VV11
sp|Q6PKC3|TXD11_HUMAN,Q6PKC3
sp|Q9H869|YYAP1_HUMAN,Q9H869
sp|Q96QA6|YPEL2_HUMAN,Q96QA6
sp|Q5TEC3|ZN697_HUMAN,Q5TEC3
sp|Q6PK81|ZN773_HUMAN,Q6PK81
sp|Q9GZX5|ZN350_HUMAN,Q9GZX5
sp|Q68DY1|ZN626_HUMAN,Q68DY1
sp|O15090|ZN536_HUMAN,O15090
sp|Q8NEG5|ZSWM2_HUMAN,Q8NEG5
sp|P10073|ZSC22_HUMAN,P10073
sp|O00488|ZN593_HUMAN,O00488
sp|Q9UK10|ZN225_HUMAN,Q9UK10
sp|Q8IVQ6|ZDH21_HUMAN,Q8IVQ6
sp|Q9NYT6|ZN226_HUMAN,Q9NYT6
sp|Q9UBW7|ZMYM2_HUMAN,Q9UBW7
sp|O60844|ZG16_HUMAN,O60844
sp|P49765|VEGFB_HUMAN,P49765
sp|O43379|WDR62_HUMAN,O43379
sp|A8MV72|YH009_HUMAN,A8MV72
sp|Q8NA96|YE027_HUMAN,Q8NA96
sp|Q6UXR6|YI004_HUMAN,Q6UXR6
sp|B2RXF5|ZBT42_HUMAN,B2RXF5
sp|Q96TA2|YMEL1_HUMAN,Q96TA2
sp|Q96C00|ZBTB9_HUMAN,Q96C00
sp|Q96GY0|ZC21A_HUMAN,Q96GY0
sp|Q9BY31|ZN717_HUMAN,Q9BY31
sp|Q17R98|ZN827_HUMAN,Q17R98
sp|P52736|ZN133_HUMAN,P52736
sp|Q6ZN19|ZN841_HUMAN,Q6ZN19
sp|P21506|ZNF10_HUMAN,P21506
sp|Q07157|ZO1_HUMAN,Q07157
sp|Q9UJW8|ZN180_HUMAN,Q9UJW8
sp|Q8WV37|ZN480_HUMAN,Q8WV37
sp|Q6ZTR6|ZNFDT_HUMAN,Q6ZTR6
sp|O43296|ZN264_HUMAN,O43296
sp|Q86UK7|ZN598_HUMAN,Q86UK7
sp|Q5TFG8|ZC21B_HUMAN,Q5TFG8
sp|Q9H582|ZN644_HUMAN,Q9H582
sp|Q9ULQ1|TPC1_HUMAN,Q9ULQ1
sp|Q8WUU8|TM174_HUMAN,Q8WUU8
sp|Q6PI78|TMM65_HUMAN,Q6PI78
sp|Q9HD45|TM9S3_HUMAN,Q9HD45
sp|O14668|TMG1_HUMAN,O14668
sp|Q9P016|THYN1_HUMAN,Q9P016
sp|O14836|TR13B_HUMAN,O14836
sp|P58753|TIRAP_HUMAN,P58753
sp|Q8N9V7|TOPZ1_HUMAN,Q8N9V7
sp|Q8N7F7|UBL4B_HUMAN,Q8N7F7
sp|O75643|U520_HUMAN,O75643
sp|Q93050|VPP1_HUMAN,Q93050
sp|Q8N9P0|YF006_HUMAN,Q8N9P0
sp|Q71RG6|YH006_HUMAN,Q71RG6
sp|Q92536|YLAT2_HUMAN,Q92536
sp|Q8N9L1|ZIC4_HUMAN,Q8N9L1
sp|Q16670|ZSC26_HUMAN,Q16670
sp|Q9NS69|TOM22_HUMAN,Q9NS69
sp|Q6GV28|TM225_HUMAN,Q6GV28
sp|Q9NXH8|TOR4A_HUMAN,Q9NXH8
sp|P11388|TOP2A_HUMAN,P11388
sp|Q9H0R3|TM222_HUMAN,Q9H0R3
sp|Q6P7N7|TMM81_HUMAN,Q6P7N7
sp|P0C7T8|TM253_HUMAN,P0C7T8
sp|Q96K49|TM87B_HUMAN,Q96K49
sp|Q9UET6|TRM7_HUMAN,Q9UET6
sp|Q9NZI7|UBIP1_HUMAN,Q9NZI7
sp|Q8IYT8|ULK2_HUMAN,Q8IYT8
sp|A0A0A6YYG3|TVB68_HUMAN,A0A0A6YYG3
sp|A0A0B4J2E0|TVBL4_HUMAN,A0A0B4J2E0
sp|C9JPN9|UL17C_HUMAN,C9JPN9
sp|Q9HBG4|VPP4_HUMAN,Q9HBG4
sp|Q96S55|WRIP1_HUMAN,Q96S55
sp|Q9NRH1|YAE1_HUMAN,Q9NRH1
sp|Q8IWR0|Z3H7A_HUMAN,Q8IWR0
sp|Q96KM6|Z512B_HUMAN,Q96KM6
sp|P0CI00|Z705B_HUMAN,P0CI00
sp|E7ETH6|Z587B_HUMAN,E7ETH6
sp|P0CH99|Z705D_HUMAN,P0CH99
sp|P25311|ZA2G_HUMAN,P25311
sp|Q401N2|ZACN_HUMAN,Q401N2
sp|Q96NS1|YPEL4_HUMAN,Q96NS1
sp|P17019|ZN708_HUMAN,P17019
sp|Q8WYQ9|ZCH14_HUMAN,Q8WYQ9
sp|A6NNF4|ZN726_HUMAN,A6NNF4
sp|Q8N393|ZN786_HUMAN,Q8N393
sp|A7E2V4|ZSWM8_HUMAN,A7E2V4
sp|P0CG23|ZN853_HUMAN,P0CG23
sp|P0CJ79|ZN888_HUMAN,P0CJ79
sp|P51504|ZNF80_HUMAN,P51504
sp|O43670|ZN207_HUMAN,O43670
sp|Q9H8G1|ZN430_HUMAN,Q9H8G1
sp|Q9P255|ZN492_HUMAN,Q9P255
sp|Q9H7R0|ZN442_HUMAN,Q9H7R0
sp|O95049|ZO3_HUMAN,O95049
sp|Q8TCN5|ZN507_HUMAN,Q8TCN5
sp|Q96F45|ZN503_HUMAN,Q96F45
sp|Q05481|ZNF91_HUMAN,Q05481
sp|Q9UJU3|ZN112_HUMAN,Q9UJU3
sp|O75346|ZN253_HUMAN,O75346
sp|Q15915|ZIC1_HUMAN,Q15915
sp|Q9Y6X8|ZHX2_HUMAN,Q9Y6X8
sp|Q9C0B5|ZDHC5_HUMAN,Q9C0B5
sp|P31314|TLX1_HUMAN,P31314
sp|Q969Z4|TR19L_HUMAN,Q969Z4
sp|Q7Z7H5|TMED4_HUMAN,Q7Z7H5
sp|Q96HH6|TMM19_HUMAN,Q96HH6
sp|Q9Y6I4|UBP3_HUMAN,Q9Y6I4
sp|A0A0K0K1C0|TVBK1_HUMAN,A0A0K0K1C0
sp|Q9Y2I8|WDR37_HUMAN,Q9Y2I8
sp|P23025|XPA_HUMAN,P23025
sp|A2RUG3|XKRY2_HUMAN,A2RUG3
sp|Q6ZNB5|XNDC1_HUMAN,Q6ZNB5
sp|Q8TA94|ZN563_HUMAN,Q8TA94
sp|Q7Z398|ZN550_HUMAN,Q7Z398
sp|Q6ZSS3|ZN621_HUMAN,Q6ZSS3
sp|Q9P2F9|ZN319_HUMAN,Q9P2F9
sp|Q96I45|TM141_HUMAN,Q96I45
sp|O43615|TIM44_HUMAN,O43615
sp|Q9H330|TM245_HUMAN,Q9H330
sp|P61086|UBE2K_HUMAN,P61086
sp|Q7Z3V4|UBE3B_HUMAN,Q7Z3V4
sp|P42681|TXK_HUMAN,P42681
sp|Q96T88|UHRF1_HUMAN,Q96T88
sp|P04435|TVB79_HUMAN,P04435
sp|Q9BZ97|TTY13_HUMAN,Q9BZ97
sp|Q5R3I4|TTC38_HUMAN,Q5R3I4
sp|Q9H1Z9|TSN10_HUMAN,Q9H1Z9
sp|Q96SJ8|TSN18_HUMAN,Q96SJ8
sp|A0A589|TVB43_HUMAN,A0A589
sp|O14817|TSN4_HUMAN,O14817
sp|Q92890|UFD1_HUMAN,Q92890
sp|Q96AY4|TTC28_HUMAN,Q96AY4
sp|Q99598|TSNAX_HUMAN,Q99598
sp|P62079|TSN5_HUMAN,P62079
sp|O00526|UPK2_HUMAN,O00526
sp|Q9UKP6|UR2R_HUMAN,Q9UKP6
sp|Q99536|VAT1_HUMAN,Q99536
sp|Q8N398|VW5B2_HUMAN,Q8N398
sp|Q96NZ8|WFKN1_HUMAN,Q96NZ8
sp|Q641Q2|WAC2A_HUMAN,Q641Q2
sp|Q9H6S0|YTDC2_HUMAN,Q9H6S0
sp|Q49AG3|ZBED5_HUMAN,Q49AG3
sp|P86452|ZBED6_HUMAN,P86452
sp|Q5JTN6|WDR38_HUMAN,Q5JTN6
sp|Q8N720|ZN655_HUMAN,Q8N720
sp|Q6NXT4|ZNT6_HUMAN,Q6NXT4
sp|O94811|TPPP_HUMAN,O94811
sp|Q13061|TRDN_HUMAN,Q13061
sp|P09493|TPM1_HUMAN,P09493
sp|Q15629|TRAM1_HUMAN,Q15629
sp|Q99805|TM9S2_HUMAN,Q99805
sp|A0A3B3IT33|TR51G_HUMAN,A0A3B3IT33
sp|Q3LFD5|UBP41_HUMAN,Q3LFD5
sp|Q3SXZ7|TTLL9_HUMAN,Q3SXZ7
sp|P62068|UBP46_HUMAN,P62068
sp|Q86T82|UBP37_HUMAN,Q86T82
sp|Q6ZR54|YN009_HUMAN,Q6ZR54
sp|Q9GZM5|YIPF3_HUMAN,Q9GZM5
sp|A1YPR0|ZBT7C_HUMAN,A1YPR0
sp|Q8N9G6|YJ012_HUMAN,Q8N9G6
sp|Q5W150|YT011_HUMAN,Q5W150
sp|Q96CS4|ZN689_HUMAN,Q96CS4
sp|Q13105|ZBT17_HUMAN,Q13105
sp|P51815|ZN75D_HUMAN,P51815
sp|Q9HCJ5|ZSWM6_HUMAN,Q9HCJ5
sp|Q6ZMS4|ZN852_HUMAN,Q6ZMS4
sp|Q96AP4|ZUP1_HUMAN,Q96AP4
sp|Q8N141|ZFP82_HUMAN,Q8N141
sp|P17030|ZNF25_HUMAN,P17030
sp|Q969J2|ZKSC4_HUMAN,Q969J2
sp|Q9UHR6|ZNHI2_HUMAN,Q9UHR6
sp|Q9UC06|ZNF70_HUMAN,Q9UC06
sp|Q9BX82|ZN471_HUMAN,Q9BX82
sp|Q96KR1|ZFR_HUMAN,Q96KR1
sp|P51814|ZNF41_HUMAN,P51814
sp|Q9UJ78|ZMYM5_HUMAN,Q9UJ78
sp|P59923|ZN445_HUMAN,P59923
sp|Q03938|ZNF90_HUMAN,Q03938
sp|Q9BRH9|ZN251_HUMAN,Q9BRH9
sp|Q5T4F4|ZFY27_HUMAN,Q5T4F4
sp|Q0IIN9|ZNFS1_HUMAN,Q0IIN9
sp|P98168|ZXDA_HUMAN,P98168
sp|P58317|ZN121_HUMAN,P58317
sp|Q15326|ZMY11_HUMAN,Q15326
sp|O95789|ZMYM6_HUMAN,O95789
sp|Q9UK13|ZN221_HUMAN,Q9UK13
sp|O95201|ZN205_HUMAN,O95201
sp|O43345|ZN208_HUMAN,O43345
sp|Q96IT1|ZN496_HUMAN,Q96IT1
sp|Q8IZC7|ZN101_HUMAN,Q8IZC7
sp|A6NFI3|ZN316_HUMAN,A6NFI3
sp|Q09FC8|ZN415_HUMAN,Q09FC8
sp|Q9BWM5|ZN416_HUMAN,Q9BWM5
sp|Q9NRM2|ZN277_HUMAN,Q9NRM2
sp|Q5T750|XP32_HUMAN,Q5T750
sp|O14863|ZNT4_HUMAN,O14863
sp|Q9UL40|ZN346_HUMAN,Q9UL40
sp|Q5MCW4|ZN569_HUMAN,Q5MCW4
sp|Q9H4T2|ZSC16_HUMAN,Q9H4T2
sp|Q9UJL9|ZF69B_HUMAN,Q9UJL9
sp|Q8IVP9|ZN547_HUMAN,Q8IVP9
sp|Q9H707|ZN552_HUMAN,Q9H707
sp|Q8N895|ZN366_HUMAN,Q8N895
sp|Q9NS68|TNR19_HUMAN,Q9NS68
sp|O96014|WNT11_HUMAN,O96014
sp|Q9H967|WDR76_HUMAN,Q9H967
sp|A8MUI8|YA034_HUMAN,A8MUI8
sp|A8MUA0|YB057_HUMAN,A8MUA0
sp|Q9H6L2|TM231_HUMAN,Q9H6L2
sp|Q12931|TRAP1_HUMAN,Q12931
sp|Q4KMQ1|TPRN_HUMAN,Q4KMQ1
sp|Q9Y584|TIM22_HUMAN,Q9Y584
sp|A6NGB7|TM221_HUMAN,A6NGB7
sp|Q9NS56|TOPRS_HUMAN,Q9NS56
sp|Q14656|TM187_HUMAN,Q14656
sp|Q9NNW7|TRXR2_HUMAN,Q9NNW7
sp|Q15643|TRIPB_HUMAN,Q15643
sp|P20396|TRH_HUMAN,P20396
sp|Q9UDY6|TRI10_HUMAN,Q9UDY6
sp|P11441|UBL4A_HUMAN,P11441
sp|Q9UPU5|UBP24_HUMAN,Q9UPU5
sp|Q6ZT12|UBR3_HUMAN,Q6ZT12
sp|Q8IX04|UEVLD_HUMAN,Q8IX04
sp|Q8TAG6|VEXIN_HUMAN,Q8TAG6
sp|P04628|WNT1_HUMAN,P04628
sp|Q7Z5H4|VN1R5_HUMAN,Q7Z5H4
sp|O75436|VP26A_HUMAN,O75436
sp|P0CG32|ZCC18_HUMAN,P0CG32
sp|Q6PG37|ZN790_HUMAN,Q6PG37
sp|Q96NI8|ZN570_HUMAN,Q96NI8
sp|Q8N3J9|ZN664_HUMAN,Q8N3J9
sp|Q13470|TNK1_HUMAN,Q13470
sp|P0DSE2|TRBR1_HUMAN,P0DSE2
sp|Q9NPG3|UBN1_HUMAN,Q9NPG3
sp|Q86TV6|TTC7B_HUMAN,Q86TV6
sp|Q5TGU0|TSPO2_HUMAN,Q5TGU0
sp|Q9BXA7|TSSK1_HUMAN,Q9BXA7
sp|Q0WX57|U17LO_HUMAN,Q0WX57
sp|Q9BXU3|TX13A_HUMAN,Q9BXU3
sp|P26368|U2AF2_HUMAN,P26368
sp|A6NLP5|TTC36_HUMAN,A6NLP5
sp|P33981|TTK_HUMAN,P33981
sp|Q86WT1|TT30A_HUMAN,Q86WT1
sp|A0A0B4J280|TVA40_HUMAN,A0A0B4J280
sp|Q8NA56|TTC29_HUMAN,Q8NA56
sp|Q9UIW0|VAX2_HUMAN,Q9UIW0
sp|B2RUY7|VWC2L_HUMAN,B2RUY7
sp|O00755|WNT7A_HUMAN,O00755
sp|Q9H6Y2|WDR55_HUMAN,Q9H6Y2
sp|Q6P2C0|WDR93_HUMAN,Q6P2C0
sp|O14904|WNT9A_HUMAN,O14904
sp|O43592|XPOT_HUMAN,O43592
sp|Q8TF45|ZN418_HUMAN,Q8TF45
sp|Q08ER8|ZN543_HUMAN,Q08ER8
sp|Q8NF99|ZN397_HUMAN,Q8NF99
sp|Q6NX49|ZN544_HUMAN,Q6NX49
sp|Q96MP5|ZSWM3_HUMAN,Q96MP5
sp|Q9ULD9|ZN608_HUMAN,Q9ULD9
sp|Q8TBC5|ZSC18_HUMAN,Q8TBC5
sp|Q9UBQ0|VPS29_HUMAN,Q9UBQ0
sp|Q7Z7G8|VP13B_HUMAN,Q7Z7G8
sp|P18887|XRCC1_HUMAN,P18887
sp|Q9NQH7|XPP3_HUMAN,Q9NQH7
sp|Q86YA3|ZGRF1_HUMAN,Q86YA3
sp|Q96N22|ZN681_HUMAN,Q96N22
sp|Q9H5U6|ZCHC4_HUMAN,Q9H5U6
sp|B4DU55|ZN879_HUMAN,B4DU55
sp|Q9Y2A4|ZN443_HUMAN,Q9Y2A4
sp|P17026|ZNF22_HUMAN,P17026
sp|Q8TBF4|ZCRB1_HUMAN,Q8TBF4
sp|P17098|ZNF8_HUMAN,P17098
sp|P17010|ZFX_HUMAN,P17010
sp|Q8TBZ5|ZN502_HUMAN,Q8TBZ5
sp|O94892|ZN432_HUMAN,O94892
sp|Q6PF04|ZN613_HUMAN,Q6PF04
sp|Q8TAD4|ZNT5_HUMAN,Q8TAD4
sp|Q96NM4|TOX2_HUMAN,Q96NM4
sp|Q71RH2|TLC3B_HUMAN,Q71RH2
sp|Q969M1|TM40L_HUMAN,Q969M1
sp|C9J1S8|TR49D_HUMAN,C9J1S8
sp|P56704|WNT3A_HUMAN,P56704
sp|Q2M389|WASC4_HUMAN,Q2M389
sp|Q9UKI3|VPRE3_HUMAN,Q9UKI3
sp|Q5GH77|XKR3_HUMAN,Q5GH77
sp|Q9UIA9|XPO7_HUMAN,Q9UIA9
sp|Q8N9X3|YA026_HUMAN,Q8N9X3
sp|Q6ZS52|YF013_HUMAN,Q6ZS52
sp|Q3KQV3|ZN792_HUMAN,Q3KQV3
sp|Q8N446|ZN843_HUMAN,Q8N446
sp|Q8N3Z6|ZCHC7_HUMAN,Q8N3Z6
sp|Q86V71|ZN429_HUMAN,Q86V71
sp|Q9UC07|ZNF69_HUMAN,Q9UC07
sp|P52738|ZN140_HUMAN,P52738
sp|P49910|ZN165_HUMAN,P49910
sp|P17031|ZNF26_HUMAN,P17031
sp|A6NK75|ZNF98_HUMAN,A6NK75
sp|Q15942|ZYX_HUMAN,Q15942
sp|O14771|ZN213_HUMAN,O14771
sp|Q9UIE0|ZN230_HUMAN,Q9UIE0
sp|Q6ZR52|ZN493_HUMAN,Q6ZR52
sp|Q9UDW3|ZMAT5_HUMAN,Q9UDW3
sp|Q9BRR0|ZKSC3_HUMAN,Q9BRR0
sp|Q9UL58|ZN215_HUMAN,Q9UL58
sp|O43149|ZZEF1_HUMAN,O43149
sp|Q9ULT6|ZNRF3_HUMAN,Q9ULT6
sp|A6NK53|ZN233_HUMAN,A6NK53
sp|Q5JVG2|ZN484_HUMAN,Q5JVG2
sp|Q969W8|ZN566_HUMAN,Q969W8
sp|Q8NEK5|ZN548_HUMAN,Q8NEK5
sp|Q5T0B9|ZN362_HUMAN,Q5T0B9
sp|Q3MIS6|ZN528_HUMAN,Q3MIS6
sp|B7Z8K6|TRDC_HUMAN,B7Z8K6
sp|Q9Y4G6|TLN2_HUMAN,Q9Y4G6
sp|P45378|TNNT3_HUMAN,P45378
sp|Q9P272|TRM9B_HUMAN,Q9P272
sp|Q86VQ6|TRXR3_HUMAN,Q86VQ6
sp|Q15819|UB2V2_HUMAN,Q15819
sp|Q9BY10|TSCOT_HUMAN,Q9BY10
sp|Q8WVY7|UBCP1_HUMAN,Q8WVY7
sp|Q14694|UBP10_HUMAN,Q14694
sp|Q9NWZ5|UCKL1_HUMAN,Q9NWZ5
sp|Q9ULT0|TTC7A_HUMAN,Q9ULT0
sp|A0A0B4J275|TVA17_HUMAN,A0A0B4J275
sp|Q8N806|UBR7_HUMAN,Q8N806
sp|A0JD32|TV382_HUMAN,A0JD32
sp|Q6UWM9|UD2A3_HUMAN,Q6UWM9
sp|Q9BXA6|TSSK6_HUMAN,Q9BXA6
sp|Q9H892|TTC12_HUMAN,Q9H892
sp|P36537|UDB10_HUMAN,P36537
sp|O94888|UBXN7_HUMAN,O94888
sp|P63123|VPK18_HUMAN,P63123
sp|Q8N0Z9|VSI10_HUMAN,Q8N0Z9
sp|Q96NB3|ZN830_HUMAN,Q96NB3
sp|Q9Y2P0|ZN835_HUMAN,Q9Y2P0
sp|Q8N567|ZCHC9_HUMAN,Q8N567
sp|Q6ZRF7|ZN818_HUMAN,Q6ZRF7
sp|P17035|ZNF28_HUMAN,P17035
sp|Q8NB50|ZFP62_HUMAN,Q8NB50
sp|P17020|ZNF16_HUMAN,P17020
sp|Q12901|ZN155_HUMAN,Q12901
sp|Q9UDV6|ZN212_HUMAN,Q9UDV6
sp|Q86WZ6|ZN227_HUMAN,Q86WZ6
